2022-10-23 21:45:41, Epoch: [2 / 90], step: [350 / 3326], loss_dice: 0.3180837, loss_ce: 0.27505273, loss: 0.5931364, lr: 0.0009991666
2022-10-23 21:45:44, Epoch: [2 / 90], step: [400 / 3326], loss_dice: 0.43835193, loss_ce: 0.104367375, loss: 0.5427193, lr: 0.0009991514
2022-10-23 21:45:48, Epoch: [2 / 90], step: [450 / 3326], loss_dice: 0.8878568, loss_ce: 0.18242344, loss: 1.0702802, lr: 0.0009991361
2022-10-23 21:45:52, Epoch: [2 / 90], step: [500 / 3326], loss_dice: 0.6051154, loss_ce: 0.26062053, loss: 0.86573595, lr: 0.0009991206
2022-10-23 21:45:56, Epoch: [2 / 90], step: [550 / 3326], loss_dice: 0.27661306, loss_ce: 0.21262124, loss: 0.4892343, lr: 0.0009991049
2022-10-23 21:45:59, Epoch: [2 / 90], step: [600 / 3326], loss_dice: 0.40476954, loss_ce: 0.20538135, loss: 0.6101509, lr: 0.0009990892
2022-10-23 21:46:03, Epoch: [2 / 90], step: [650 / 3326], loss_dice: 1.0, loss_ce: 0.12001894, loss: 1.120019, lr: 0.0009990733
2022-10-23 21:46:07, Epoch: [2 / 90], step: [700 / 3326], loss_dice: 1.0, loss_ce: 0.13549791, loss: 1.1354979, lr: 0.0009990573
2022-10-23 21:46:11, Epoch: [2 / 90], step: [750 / 3326], loss_dice: 0.39187372, loss_ce: 0.23821025, loss: 0.630084, lr: 0.0009990411
2022-10-23 21:46:15, Epoch: [2 / 90], step: [800 / 3326], loss_dice: 0.28523284, loss_ce: 0.11015824, loss: 0.39539108, lr: 0.0009990248
2022-10-23 21:46:18, Epoch: [2 / 90], step: [850 / 3326], loss_dice: 1.0, loss_ce: 0.14094266, loss: 1.1409427, lr: 0.0009990083
2022-10-23 21:46:22, Epoch: [2 / 90], step: [900 / 3326], loss_dice: 0.26706266, loss_ce: 0.2486224, loss: 0.5156851, lr: 0.0009989918
2022-10-23 21:46:26, Epoch: [2 / 90], step: [950 / 3326], loss_dice: 1.0, loss_ce: 0.13290706, loss: 1.132907, lr: 0.000998975
2022-10-23 21:46:30, Epoch: [2 / 90], step: [1000 / 3326], loss_dice: 0.29294193, loss_ce: 0.31947792, loss: 0.61241984, lr: 0.0009989581
2022-10-23 21:46:33, Epoch: [2 / 90], step: [1050 / 3326], loss_dice: 0.32347232, loss_ce: 0.2616314, loss: 0.58510375, lr: 0.0009989411
2022-10-23 21:46:37, Epoch: [2 / 90], step: [1100 / 3326], loss_dice: 0.11111981, loss_ce: 0.0733944, loss: 0.18451421, lr: 0.000998924
2022-10-23 21:46:41, Epoch: [2 / 90], step: [1150 / 3326], loss_dice: 0.8598496, loss_ce: 0.23699707, loss: 1.0968466, lr: 0.0009989068
2022-10-23 21:46:45, Epoch: [2 / 90], step: [1200 / 3326], loss_dice: 0.39458364, loss_ce: 0.08818875, loss: 0.4827724, lr: 0.0009988893
2022-10-23 21:46:48, Epoch: [2 / 90], step: [1250 / 3326], loss_dice: 1.0, loss_ce: 0.08729336, loss: 1.0872934, lr: 0.0009988719
2022-10-23 21:46:52, Epoch: [2 / 90], step: [1300 / 3326], loss_dice: 0.3236385, loss_ce: 0.27943948, loss: 0.603078, lr: 0.0009988542
